subject,survey_code,curTime,userAgent,screenWidth,screenHeight,windowWidth,windowHeight,phase,blueTask,redTask,phaseRunTime,corrected_effort_units,choiceTrial,experimentRunTimeMins,phaseRunTimeMins,condition,difference,difficulty,cuedResponseKey,choiceResponseKey,leftDeckId,rightDeckId,riskyDeckSwitchTop,riskyDeckSwitchBottom,safeDeckSwitch,selectedDeckLocation,outcomeSwitch,selectedRiskyDeck,chosenDeckId,choiceRt
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,24,1449,1,HM,Moderate,Harder than Reference,,F,riskyDeck,safeDeck,12,8,10,right,10,0,safeDeck,423
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,25,1449,1,HE,Extreme,Harder than Reference,,F,riskyDeck,safeDeck,14,8,11,right,11,0,safeDeck,387
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,26,1449,1,EM,Moderate,Easier than Reference,,D,safeDeck,riskyDeck,8,4,6,left,6,0,safeDeck,417
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,27,1449,1,EE,Extreme,Easier than Reference,,D,safeDeck,riskyDeck,8,2,5,left,5,0,safeDeck,592
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,28,1449,1,HM,Moderate,Harder than Reference,,F,riskyDeck,safeDeck,12,8,10,right,10,0,safeDeck,581
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,29,1449,1,HE,Extreme,Harder than Reference,,F,riskyDeck,safeDeck,14,8,11,right,11,0,safeDeck,398
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,30,1449,1,EE,Extreme,Easier than Reference,,F,riskyDeck,safeDeck,8,2,5,right,5,0,safeDeck,619
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,31,1449,1,HM,Moderate,Harder than Reference,,D,safeDeck,riskyDeck,8,12,10,left,10,0,safeDeck,526
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,32,1449,1,EM,Moderate,Easier than Reference,,F,riskyDeck,safeDeck,8,4,6,right,6,0,safeDeck,398
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,33,1450,1,EE,Extreme,Easier than Reference,,F,riskyDeck,safeDeck,2,8,5,right,5,0,safeDeck,406
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,34,1450,1,EM,Moderate,Easier than Reference,,D,safeDeck,riskyDeck,4,8,6,left,6,0,safeDeck,391
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,35,1450,1,HM,Moderate,Harder than Reference,,D,safeDeck,riskyDeck,8,12,10,left,10,0,safeDeck,618
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,36,1450,1,HE,Extreme,Harder than Reference,,D,safeDeck,riskyDeck,8,14,11,left,11,0,safeDeck,438
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,37,1450,1,HM,Moderate,Harder than Reference,,D,safeDeck,riskyDeck,8,12,10,left,10,0,safeDeck,384
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,38,1450,1,EE,Extreme,Easier than Reference,,F,riskyDeck,safeDeck,2,8,5,right,5,0,safeDeck,470
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,39,1450,1,HE,Extreme,Harder than Reference,,D,safeDeck,riskyDeck,8,14,11,left,11,0,safeDeck,423
a0235_oooku3eys9,13146,19/11/2021@22:26:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1391,696,rapidFire,par,mag,115709,true,40,1450,1,EM,Moderate,Easier than Reference,,D,safeDeck,riskyDeck,4,8,6,left,6,0,safeDeck,450
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,1,42,0,HE,Extreme,Harder than Reference,,D,safeDeck,riskyDeck,14,8,11,left,11,0,safeDeck,1530
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,2,42,0,HM,Moderate,Harder than Reference,,D,safeDeck,riskyDeck,12,8,10,left,10,0,safeDeck,1232
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,3,42,0,EE,Extreme,Easier than Reference,,D,safeDeck,riskyDeck,8,2,5,left,5,0,safeDeck,1965
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,4,42,0,EM,Moderate,Easier than Reference,,D,safeDeck,riskyDeck,8,4,6,left,6,0,safeDeck,948
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,5,42,0,HE,Extreme,Harder than Reference,,F,riskyDeck,safeDeck,8,14,11,right,11,0,safeDeck,1379
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,6,42,0,HM,Moderate,Harder than Reference,,D,safeDeck,riskyDeck,12,8,10,left,10,0,safeDeck,1092
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,7,42,0,EE,Extreme,Easier than Reference,,F,riskyDeck,safeDeck,2,8,5,right,5,0,safeDeck,1116
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,8,42,0,EM,Moderate,Easier than Reference,,F,riskyDeck,safeDeck,4,8,6,right,6,0,safeDeck,872
