"subject","cuedRunTime","windowWidth","redTask","screenHeight","blueTask","curTime","windowHeight","phase","userAgent","screenWidth","runTimeMins","rt","transition","taskCode","rsi","stimulus","trialCount","stimColor","error","responseKey"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,4148,"startBlock","mag",200,6,1,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,4203,"switch","par",200,8,2,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1567,"repeat","par",200,9,3,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,629,"repeat","par",200,9,4,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,647,"repeat","par",200,3,5,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,2398,"switch","mag",200,4,6,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,2014,"switch","par",200,8,7,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1991,"switch","mag",200,8,8,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1353,"switch","par",200,1,9,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1108,"repeat","par",200,4,10,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1863,"repeat","par",200,1,11,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1215,"switch","mag",200,8,12,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,2559,"repeat","mag",200,4,13,"blue",1,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,4497,"repeat","mag",200,1,14,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1062,"repeat","mag",200,6,15,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1710,"switch","par",200,9,16,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,2069,"switch","mag",200,2,17,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,3061,"switch","par",200,1,1,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,662,"repeat","par",200,2,2,"red",1,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1730,"switch","mag",200,2,3,"blue",1,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,3602,"switch","par",200,2,4,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,758,"repeat","par",200,3,5,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,741,"repeat","par",200,2,6,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,4,1007,"switch","mag",200,1,7,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1383,"switch","par",200,2,8,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,623,"repeat","par",200,3,9,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1693,"switch","mag",200,6,10,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,624,"repeat","mag",200,1,11,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,645,"repeat","mag",200,7,12,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,734,"repeat","mag",200,6,13,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1437,"switch","par",200,9,14,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,550,"repeat","par",200,1,15,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,2062,"switch","mag",200,9,16,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1046,"switch","par",200,1,17,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,2438,"repeat","par",200,3,1,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1439,"switch","mag",200,4,2,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,965,"repeat","mag",200,7,3,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,862,"switch","par",200,1,4,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,567,"switch","mag",200,1,5,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1654,"repeat","mag",200,6,6,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1368,"switch","par",200,7,7,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,2423,"switch","mag",200,8,8,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1591,"switch","par",200,4,9,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1503,"switch","mag",200,3,10,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1194,"switch","par",200,8,11,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,991,"repeat","par",200,6,12,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,519,"repeat","par",200,8,13,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,608,"repeat","par",200,1,14,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,645,"repeat","par",200,6,15,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,751,"repeat","par",200,2,16,"red",1,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,817,"repeat","par",200,8,17,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,5093,"switch","mag",200,2,1,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,511,"repeat","mag",200,1,2,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1265,"switch","par",200,9,3,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,676,"repeat","par",200,8,4,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,1606,"switch","mag",200,7,5,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,655,"repeat","mag",200,1,6,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,950,"repeat","mag",200,4,7,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,499,"repeat","mag",200,9,8,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,5,936,"repeat","mag",200,6,9,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1533,"switch","par",200,9,10,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,996,"switch","mag",200,1,11,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1863,"switch","par",200,8,12,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,909,"switch","mag",200,4,13,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1559,"switch","par",200,2,14,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,631,"switch","mag",200,1,15,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,636,"repeat","mag",200,9,16,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,552,"repeat","mag",200,7,17,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,2251,"repeat","mag",200,2,1,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1917,"switch","par",200,3,2,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,966,"switch","mag",200,4,3,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1072,"switch","par",200,3,4,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,647,"repeat","par",200,2,5,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,591,"repeat","par",200,6,6,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,662,"repeat","par",200,9,7,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,830,"switch","mag",200,4,8,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,799,"repeat","mag",200,7,9,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1688,"switch","par",200,9,10,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1351,"switch","mag",200,2,11,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,612,"repeat","mag",200,6,12,"blue",1,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,732,"repeat","mag",200,9,13,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,614,"repeat","mag",200,3,14,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1255,"switch","par",200,8,15,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1239,"switch","mag",200,6,16,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,599,"repeat","mag",200,2,17,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,2001,"repeat","mag",200,1,1,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1583,"switch","par",200,2,2,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,687,"switch","mag",200,1,3,"blue",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,648,"switch","par",200,6,4,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,678,"repeat","par",200,3,5,"red",0,"j"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,934,"switch","mag",200,9,6,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,575,"repeat","mag",200,7,7,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,1576,"switch","par",200,4,8,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,463,"repeat","par",200,6,9,"red",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,741,"switch","mag",200,9,10,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,710,"repeat","mag",200,9,11,"blue",0,"k"
1,470672,3364,"par",1920,"mag","25/07/2019@16:53:31",675,"pracCued","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,6,862,"repeat","mag",200,3,12,"blue",0,"j"
