"subject","meanChoiceRt","sdChoiceRt","windowWidth","redTask","screenHeight","blueTask","curTime","windowHeight","phase","userAgent","screenWidth","phaseRunTime","riskyDeckSwitchTop","phaseRunTimeMins","choiceRt","experimentRunTimeMins","outcomeSwitch","choiceResponseKey","selectedDeckLocation","choiceTrial","difficulty","chosenDeckId","leftDeckId","cuedResponseKey","rightDeckId","safeDeckSwitch","difference","riskyDeckSwitchBottom","condition","selectedRiskyDeck"
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,0,2030,26,11,"D","left",3,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,2,0,1169,26,5,"F","right",4,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,0,1993,26,14,"F","right",5,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,12,0,1257,26,8,"F","right",6,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,4,0,1313,26,6,"F","right",7,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,0,1193,26,5,"F","right",8,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,2,0,1048,26,5,"D","left",9,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,2096,26,8,"D","left",10,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",6,"Moderate",4,"EM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,1287,26,11,"F","right",11,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,1625,26,12,"F","right",12,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",10,"Moderate",12,"HM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,12,1,1400,26,12,"D","left",13,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,881,27,5,"F","right",14,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,845,27,8,"F","right",15,"Easier than Reference","riskyDeck","safeDeck",NA,"riskyDeck",6,"Moderate",4,"EM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,14,1,1074,27,8,"F","right",16,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",11,"Extreme",8,"HE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,2,1,1183,27,8,"F","right",17,"Easier than Reference","riskyDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,14,1,1089,27,11,"D","left",18,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",8,"HE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,4,1,922,27,6,"F","right",19,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,1842,27,8,"F","right",20,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",10,"Moderate",12,"HM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,14,1,986,27,14,"D","left",21,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,2,1,1272,27,8,"D","left",22,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,1169,27,4,"D","left",23,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",6,"Moderate",4,"EM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,916,27,10,"D","left",24,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",12,"HM",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,2,1,641,27,2,"F","right",25,"Easier than Reference","riskyDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,1146,27,8,"D","left",26,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,4,1,1224,27,8,"F","right",27,"Easier than Reference","riskyDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,14,1,1004,27,14,"F","right",28,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",11,"Extreme",8,"HE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,4,1,838,27,6,"F","right",29,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,2,1,874,27,5,"D","left",30,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,808,27,10,"F","right",31,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,14,1,842,27,14,"D","left",32,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,4,1,617,27,8,"D","left",33,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,792,27,5,"D","left",34,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,930,27,14,"F","right",35,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,752,27,12,"F","right",36,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",10,"Moderate",12,"HM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,883,27,8,"D","left",37,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,895,27,6,"F","right",38,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",4,"EM",0
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,12,1,1032,27,12,"D","left",39,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",1
1,1250,723.681506656708,3364,"par",1920,"mag","25/07/2019@17:13:21",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",3414,109246,8,1,481,27,11,"F","right",40,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,12,0,2135,25,10,"D","left",3,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,2,0,1095,25,5,"D","left",4,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,1103,25,6,"F","right",5,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",4,"EM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,12,1,1119,25,10,"D","left",6,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,1504,25,5,"F","right",7,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,1056,25,11,"F","right",8,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,2,1,1831,25,8,"D","left",11,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",1
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,14,1,568,26,11,"D","left",12,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",8,"HE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,1247,26,11,"F","right",13,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,535,26,6,"D","left",14,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",4,"EM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,1623,26,12,"F","right",15,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",10,"Moderate",12,"HM",1
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,519,26,5,"D","left",16,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,4,1,520,26,6,"D","left",17,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,1399,26,5,"F","right",18,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,1656,26,8,"F","right",19,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",1
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,12,1,2448,26,12,"D","left",20,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",1
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,2,1,511,26,5,"F","right",21,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,4,1,1391,26,8,"F","right",22,"Easier than Reference","riskyDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",1
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,688,26,10,"F","right",23,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,601,26,11,"D","left",24,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,14,1,792,26,14,"D","left",25,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",1
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,2,1,472,26,5,"F","right",26,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,4,1,1255,26,6,"F","right",27,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,12,1,777,26,10,"F","right",28,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,2,1,552,26,5,"D","left",29,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,753,26,6,"D","left",30,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",4,"EM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,903,26,14,"F","right",31,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",1
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,695,26,10,"D","left",32,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",12,"HM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,4,1,584,26,6,"D","left",33,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,809,26,10,"F","right",34,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,593,26,5,"D","left",35,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",0
2,1213.725,872.610759629122,1215,"mag",800,"par","25/07/2019@17:48:28",675,"rapidFire","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8",1280,126397,8,1,920,26,14,"D","left",36,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",1
